userID,itemID,rating,timestamp,name,description,name_en,is_external_service,external_service_link,created_at,update_on
6387,https://www.filetracker.mygov.bd/,3,2024-12-17 05:20:12,শিশু খাদ্য,,Baby Food,1,,2024-12-14 19:18:47,
6388,https://filetracker.mygov.bd/,3,2025-04-15 06:55:10,সিগারেট (পরিবেশক),,Cigarettes (distributors),1,,2024-12-14 19:21:49,
6389,https://filetracker.mygov.bd/,3,2025-04-15 06:42:39,পত্রিকার প্রকাশন পরিবর্তন সংক্রান্ত,,Regarding changes in newspaper publication,1,,2024-12-14 19:21:56,
6390,https://filetracker.mygov.bd/,3,2025-04-15 06:42:57,পত্রিকার ছাপাখান পরিবর্তন সংক্রান্ত,,Regarding the change of newspaper printing house,1,,2024-12-14 19:23:55,
6391,https://filetracker.mygov.bd/,3,2025-04-15 06:53:46,ভোজ্য লবণ (বীটলবণ অন্তর্ভুক্ত নয়) বিক্রয়ের লাইসেন্স,,License to Sell Edible Salt (Beetsalt Not Included),1,,2024-12-14 19:24:10,
6392,https://filetracker.mygov.bd/,3,2025-04-15 06:53:28,চিনি (পাইকারী/ সরবরাহকারী) বিক্রয়েরলাইসেন্স,,License for Sale of Sugar (Wholesale/Suppliers),1,,2024-12-14 19:26:36,
6393,https://filetracker.mygov.bd/,3,2025-04-15 06:43:14,পত্রিকার পযাবৃত্তি পরিবর্তন সংক্রান্ত,,Regarding changes in newspaper subscriptions,1,,2024-12-14 19:27:35,
6394,https://filetracker.mygov.bd/,3,2025-04-15 06:43:32,পত্রিকার প্রত্যয়নপত্র প্রদান সংক্রান্ত,,Regarding issuance of newspaper certificates,1,,2024-12-14 19:32:36,
6395,https://filetracker.mygov.bd/,3,2025-04-15 06:47:17,ভোজ্যতেল (সরিষার তেল/সয়াবিন তেল/পাম তেল/উদ্ভিজ্জ ঘি) (পাইকারী/ সরবরাহকারী) বিক্রয়েরলাইসেন্স,,License for sale of edible oil (mustard oil/soybean oil/palm oil/vegetable ghee) (wholesale/supplier),1,,2024-12-14 19:34:13,
6396,https://filetracker.mygov.bd/,3,2025-04-15 06:43:51,পত্রিকার অভিযোগ সংক্রান্ত,,Regarding newspaper complaints,1,,2024-12-14 19:35:42,
6397,https://filetracker.mygov.bd/,3,2025-04-15 06:47:45,ওয়াশিং এবংটয়লেটসাবান (পাইকারী/সরবরাহকারী) বিক্রয়েরলাইসেন্স,,Washing & Toilet Soap (Wholesale/Supplier) Sales License,1,,2024-12-14 19:35:45,
6398,https://filetracker.mygov.bd/,3,2025-04-15 06:44:08,পত্রিকা বাতিল সংক্রান্ত,,Regarding cancellation of the newspaper,1,,2024-12-14 19:38:43,
6399,https://filetracker.mygov.bd/,3,2025-04-15 06:47:49,স্যানিটারি এবং পানিসরবরাহ জিনিস পত্র বিক্রয়ের লাইসেন্স পাইকারী,,Wholesale license for sale of sanitary and water supply items,1,,2024-12-14 19:39:05,
6400,https://filetracker.mygov.bd/,3,2025-04-15 06:44:24,ব্যক্তি মালিকানাধীন হতে কোমম্পানীর নামীয়করণ,,Renaming a company from private ownership,1,,2024-12-14 19:41:20,
6401,https://filetracker.mygov.bd/,3,2025-04-15 06:47:29,স্যানিটারি এবং পানিসর বরাহ জিনিস পত্র বিক্রয়ের লাইসেন্স খুচরা,,License for Sale of Sanitary and Paniser Boar Items Retail,1,,2024-12-14 19:41:50,
6402,https://filetracker.mygov.bd/,3,2025-04-15 06:44:46,অন্য জেলা হতে  ঘোষণাকৃত পত্রিকা ঢাকা জেলা হতে প্রকাশ করার আবেদন,,Application to publish a newspaper declared from another district from Dhaka district,1,,2024-12-14 19:44:23,
6403,https://filetracker.mygov.bd/,3,2025-04-15 06:47:11,"বাইসাইকেল এর খুচরা যন্ত্রাংশ, টায়ার এবং টিউব বিক্রয়ের লাইসেন্স",,"License for sale of bicycle spare parts, tires and tubes",1,,2024-12-14 19:44:54,
6404,https://filetracker.mygov.bd/,3,2025-05-25 08:50:25,গ্লাস এবং গ্লাসওয়্যার (বৈজ্ঞানিক এবং পরীক্ষাগার সরঞ্জামসহ) (পাইকারী/ সরবরাহকারী) বিক্রয়েরলাইসেন্স,,License for Sale of Glass and Glassware (Including Scientific and Laboratory Equipment) (Wholesale/Suppliers),1,,2024-12-14 19:47:17,
6405,https://filetracker.mygov.bd/,3,2025-04-15 06:45:20,"পত্রিকার নামের ছাড়পতের মেয়াদ বৃদ্ধির আবেদন,",,Application for extension of the period of clearance of the name of the newspaper,1,,2024-12-14 19:47:40,
6406,https://filetracker.mygov.bd/,3,2025-04-15 06:46:35,চিকিৎসা যন্ত্রপাতি ও অস্ত্রোপচার সরঞ্জাম (পাইকারী/ সরবরাহকারী) বিক্রয়ের লাইসেন্স,,License for Sale of Medical Instruments & Surgical Equipment (Wholesale/Suppliers),1,,2024-12-14 19:49:51,
6407,https://filetracker.mygov.bd/,3,2025-04-15 06:45:38,পত্রিকার বিকল্প নাম প্রাপ্তির আবেদন,,Application for obtaining an alternative name for the newspaper,1,,2024-12-14 19:51:45,
6408,https://filetracker.mygov.bd/,3,2025-05-25 09:22:00,"বৈদ্যুতিক ও রেডিও সামগ্রী এবং সরঞ্জামাদিসহ কেবল ও তার, টেলিভিশনসেট (২০ইঞ্চিঅবধি), বৈদ্যুতিক বাল্ব, বৈদ্যুতিক পাখা বিক্রয়ের লাইসেন্স",,"বৈদ্যুতিক ও রেডিও সামগ্রী এবং সরঞ্জামাদিসহ কেবল ও তার, টেলিভিশনসেট (২০ইঞ্চিঅবধি), বৈদ্যুতিক বাল্ব, বৈদ্যুতিক পাখা বিক্রয়ের লাইসেন্স",1,,2024-12-14 19:52:19,
6409,https://www.filetracker.mygov.bd/,3,2024-12-17 05:16:03,"""ক) সুতা (পাইকারী) খ) সুতা (খুচরা)""",,"""a) Yarn (Wholesaler) b) Yarn (Retail)""",1,,2024-12-14 19:54:32,
6410,https://filetracker.mygov.bd/,3,2025-04-15 06:45:54,পত্রিকা প্রকাশ বিষয়ে পুনঃ তদন্তের আবেদন,,Request for re-investigation into newspaper publication,1,,2024-12-14 19:54:45,
6411,https://www.filetracker.mygov.bd/,3,2024-12-17 05:34:45,"""কাপড় ক) কাপড় (পাইকারী) খ) কাপড় (খুচরা)""",,"""Clothing a) Cloth (Wholesale) b) Cloth (Retail)""",1,,2024-12-14 19:56:45,
6412,https://filetracker.mygov.bd/,3,2025-04-15 06:46:11,পত্রিকার প্রকাশক পরিবর্তন বিষয় পুনঃ তদন্তের জন্য আবেদন,,Application for re-investigation into the change of publisher of the newspaper,1,,2024-12-14 19:57:34,
6413,https://filetracker.mygov.bd/,3,2025-04-15 06:37:52,"প্রতিষ্ঠানের নির্বাচন পরিচলনা ও কমিটি গঠনে সদস্য মনোনয়ন; ক. নির্বাহী কমিটিতে সদস্য মনোনয়ন; খ. এডহক কমিটিতে অভিভাবক সদস্য মনোনয়ন; গ. ম্যানেজিং কমিটি ও গভর্নিং বডি নির্বাচন পরিচালনা করা; ঘ. বুদ্ধি প্রতিবন্ধী বিদ্যালয়ের ব্যবস্থাপনা কমিটিতে সভাপতি ও অভিভাবক সদস্য মনোনয়ন; ঙ. কারিগরি শিক্ষা প্রতিষ্ঠানের সভাপতি, অভিভাবক সদস্য ও শিক্ষানুরাগি সদস্য মনোনয়ন;",,"Conducting elections of institutions and nomination of members for committee formation; a. Nomination of members to the executive committee; b. Nomination of guardian members to the ad hoc committee; c. Conducting elections to the managing committee and governing body; d. Nomination of president and guardian members to the management committee of schools for the mentally handicapped; e. Nomination of president, guardian members and educational support members of technical educational institutions;",1,,2024-12-14 20:01:15,
6414,https://filetracker.mygov.bd/,3,2025-04-15 06:46:28,"পত্রিকার সম্পাদক পরিবর্তন সংক্রান্ত,",,Regarding the change of editor of the newspaper,1,,2024-12-14 20:02:13,
6415,https://filetracker.mygov.bd/,3,2025-04-15 06:46:45,সরকারি অফিস/বিভিন্ন হতে পত্রিকার সংস্থা হতে পত্রিকার তথ্য প্রদান,,Providing newspaper information from government offices/various newspaper organizations,1,,2024-12-14 20:05:49,
6416,https://filetracker.mygov.bd/,3,2025-04-15 06:31:01,জমির শ্রেণী পরিবর্তনের আবেদন,,Application for change of land category,1,,2024-12-14 20:05:55,
6417,https://filetracker.mygov.bd/,3,2025-04-15 06:47:02,পত্রিকার রিট/মামলা সংক্রান্ত,,Newspaper writ/case related,1,,2024-12-14 20:07:52,
6418,https://filetracker.mygov.bd/,2,2025-04-15 06:31:28,শিল্প/বানিজ্যিক প্রতিষ্ঠান/সমবায় সমিতির নামজারির ক্ষেত্রে পূর্ব অনুমতির আবেদন,,Application for prior permission for registration of industrial/commercial institution/cooperative society,1,,2024-12-14 20:09:14,
6419,https://filetracker.mygov.bd/,3,2025-04-15 06:47:17,বাতিলকৃত পত্রিকা পুনঃ প্রকাশ/পুনর্বহালের আবেদন,,Application for re-publication/reinstatement of cancelled magazine,1,,2024-12-14 20:11:31,
6420,https://filetracker.mygov.bd/,1,2025-04-15 06:47:53,ছাপখানার মালিকানা পরিবর্তন,,Change of ownership of the printing house,1,,2024-12-14 20:14:18,
6422,https://filetracker.mygov.bd/,2,2025-04-15 06:32:00,আদর্শগ্রাম/গুচ্ছগ্রাম/আবাসন/আশ্রয়ন প্রকল্পে ঘর প্রদানের আবেদন,,Application for providing houses in Adarshgram/Guchhagram/Housing/Shelter Project,1,,2024-12-14 20:14:25,
6423,https://filetracker.mygov.bd/,2,2025-04-15 06:32:33,খাস জমি বন্দোবস্তের জন্য আবেদন,,Application for Khas Land Settlement,1,,2024-12-14 20:16:35,
6424,https://filetracker.mygov.bd/,2,2025-04-15 06:32:53,খাসমহল সংক্রান্ত আবেদন,,Application regarding Khasmahal,1,,2024-12-14 20:26:02,
6425,https://filetracker.mygov.bd/,2,2025-04-15 06:33:13,উচ্ছেদ সংক্রান্ত আবেদন,,Eviction application,1,,2024-12-14 20:28:24,
6426,https://filetracker.mygov.bd/,2,2025-04-15 06:33:34,হাট-বাজার বন্দোবস্তের আবেদন,,Application for market settlement,1,,2024-12-14 20:32:44,
6427,https://filetracker.mygov.bd/,3,2025-04-15 06:49:59,ইউপি প্রশাসনিক কর্মকর্তা ও হিসাব সহকারী এর ছুটি সংক্রান্ত নথি,,Leave related documents of UP Administrative Officer and Account Assistant,1,,2024-12-15 02:00:29,
6428,https://filetracker.mygov.bd/,3,2025-04-15 06:50:14,ইউপি প্রশাসনিক কর্মকর্তা এর পি আর এল সংক্রান্ত নথি,,UP Administrative Officer's PRL related documents,1,,2024-12-15 02:02:46,
6429,https://filetracker.mygov.bd/,3,2025-04-15 06:50:31,ইউপি প্রশাসনিক কর্মকর্তা এর বেতন ও  শ্রান্তি বিনোদন সংক্রান্ত নথি,,UP Administrative Officer's Salary and Retirement Entertainment Related Documents,1,,2024-12-15 02:05:28,
6430,https://filetracker.mygov.bd/,3,2025-04-15 06:50:49,ইউপি চেয়ারম্যান ও সদস্য এর বহিঃপ্রকাশ ছুটি নথি,,UP Chairman and Member's Disclosure Leave Document,1,,2024-12-15 02:07:22,
6431,https://filetracker.mygov.bd/,3,2025-04-15 06:51:04,ইউপি চেয়ারম্যান ও সদস্য এর বিরুদ্ধে অভিযোগ নথি,,Complaint filed against UP chairman and members,1,,2024-12-15 02:09:29,
6432,,2,2025-05-20 11:58:31,স্ট্যাম্প ভেন্ডর লাইসেন্স প্রাপ্তির আবেদন,,Application for obtaining a stamp vendor license,0,,2024-12-15 02:11:40,
6433,https://filetracker.mygov.bd/,3,2025-04-15 06:30:56,স্ট্যাম্প ভেন্ডর লাইসেন্স নবায়ন সংক্রান্ত,,Regarding Stamp Vendor License Renewal,1,,2024-12-15 02:13:25,
6434,https://filetracker.mygov.bd/,3,2025-04-15 06:31:59,বিদেশি আম-মোক্তার দলিলে বিশেষ আঠালো স্ট্যাম্প সংযুক্তিকরণ আবেদন,,Application for affixing special adhesive stamps to foreign customs clearance documents,1,,2024-12-15 02:15:16,
6435,https://filetracker.mygov.bd/,3,2025-04-15 06:34:24,স্ট্যাম্পের সঠিকতা যাচাইয়ের জন্য তথ্য প্রাপ্তির আবেদন,,Application for obtaining information to verify the accuracy of stamps,1,,2024-12-15 02:17:04,
6436,https://filetracker.mygov.bd/,3,2025-04-15 06:35:25,বিভিন্ন অভিযোগ সংক্রান্ত আবেদন,,Applications regarding various complaints,1,,2024-12-15 02:18:51,
6437,https://filetracker.mygov.bd/,3,2025-04-15 06:36:04,রিট সংক্রান্ত,,Regarding writs,1,,2024-12-15 02:25:44,
6438,https://filetracker.mygov.bd/,3,2025-04-15 06:37:43,কনটেম্পট সংক্রান্ত,,Contemptuous,1,,2024-12-15 02:27:32,
6439,https://filetracker.mygov.bd/,3,2025-04-15 06:38:09,বিবিধ নথি,,Miscellaneous documents,1,,2024-12-15 02:29:29,
6440,https://filetracker.mygov.bd/,3,2025-04-15 06:38:37,লিগ্যাল নোটিশ (কনটেম্পট),,Legal Notice (Contempt),1,,2024-12-15 02:31:02,
6441,https://filetracker.mygov.bd/,3,2025-04-15 06:40:03,দেওয়ানী মোকাদ্দমার আরজির জবাব প্রেরণ সংক্রান্ত,,Regarding sending a reply to a civil lawsuit application,1,,2024-12-15 02:34:20,
6442,https://filetracker.mygov.bd/,3,2025-04-15 06:41:25,রায় ও ডিক্রির বিপরীতে আপীল দায়ের মামলা প্রসঙ্গে,,Regarding the case of filing an appeal against the judgment and decree,1,,2024-12-15 02:36:25,
6443,https://filetracker.mygov.bd/,3,2025-04-15 06:43:00,সরকার পক্ষে স্বাক্ষী প্রেরণ প্রসঙ্গে,,Regarding sending witnesses on behalf of the government,1,,2024-12-15 02:38:52,
6444,https://filetracker.mygov.bd/,3,2025-04-15 06:43:46,সিডিল রিভিশন/সিডিল রুল সংক্রান্ত,,Regarding CDL revision/CDL rule,1,,2024-12-15 02:41:02,
6445,https://filetracker.mygov.bd/,3,2025-04-15 06:44:08,নিয়োগ পরীক্ষায় ম্যাজিস্ট্রেট নিয়োগ,,Magistrate recruitment in recruitment exam,1,,2024-12-15 02:43:44,
6446,https://filetracker.mygov.bd/,3,2025-04-15 06:44:35,বিভিন্ন মন্ত্রণালয়/সংস্থা হতে প্রাপ্ত পত্র,,Letters received from various ministries/organizations,1,,2024-12-15 02:45:27,
6447,https://filetracker.mygov.bd/,3,2025-04-15 06:45:09,"কারাগারে বন্দীদের ওকালতনামা, ট্যাক্স ফাইল সহ বিভিন্ন দলিলে স্বাক্ষর গ্রহণ",,"Accepting signatures on various documents including power of attorney, tax files, and other documents from prisoners in prison",1,,2024-12-15 02:47:16,
6448,https://filetracker.mygov.bd/,2,2025-04-15 06:33:56,জলমহাল বন্দোবস্তের আবেদন,,Jalmahal Settlement Application,1,,2024-12-15 02:57:15,
6449,www.filetracker.mygov.bd,2,2024-12-15 03:00:39,জলমহাল বন্দোবস্তের আবেদন,,Jalmahal Settlement Application,1,,2024-12-15 03:00:39,
6450,https://filetracker.mygov.bd/,2,2025-04-15 06:34:14,সীমানা নির্ধারণ সংক্রান্ত আবেদন,,Application regarding boundary determination,1,,2024-12-15 03:02:01,
6451,https://filetracker.mygov.bd/,2,2025-04-15 06:34:32,ভূ-সম্পত্তি জবর দখল সংক্রান্ত আবেদন,,Application regarding forcible possession of land,1,,2024-12-15 03:05:00,
6452,https://filetracker.mygov.bd/,2,2025-04-15 06:34:50,ওয়াক্ফ/দেবোত্তর/লোকনাথ আশ্রম/মন্দির সংক্রান্ত আবেদন,,Waqf/Debottar/Loknath Ashram/Temple related application,1,,2024-12-15 03:07:08,
6453,https://filetracker.mygov.bd/,2,2025-04-15 06:35:08,নামজারি ও ভূমি উন্নয়ন কর সংক্রান্ত আবেদন,,Application regarding registration and land development tax,1,,2024-12-15 03:15:16,
6454,https://filetracker.mygov.bd/,2,2025-04-15 06:35:27,পরিত্যাক্ত সম্পত্তি লিজ/নবায়নের আবেদন,,Abandoned Property Lease/Renewal Application,1,,2024-12-15 03:18:47,
6455,https://filetracker.mygov.bd/,2,2025-04-15 06:36:00,বিবিধ আবেদন (কোর্ট অব ওয়ার্ডস শাখা),,Miscellaneous Applications (Court of Wards Branch),1,,2024-12-15 03:22:19,
6456,https://filetracker.mygov.bd/,2,2025-04-15 05:42:07,তথ্য প্রাপ্তির আবেদন,,Request for information,1,,2024-12-15 03:40:10,
6457,https://filetracker.mygov.bd/,2,2024-12-16 08:22:10,জমির শ্রেণী পরিবর্তনের আবেদন।,,Application for change of land class.,1,,2024-12-16 08:20:12,
6458,https://filetracker.mygov.bd/,2,2024-12-16 08:24:40,পরিত্যক্ত সম্পত্তি লিজ/নবায়নের আবেদন।,,Application for Lease/Renewal of Abandoned Property.,1,,2024-12-16 08:23:37,
6459,https://filetracker.mygov.bd/,2,2024-12-16 08:28:49,অর্পিত সম্পত্তি লিজ নবায়নের আবেদন।,,Application for renewal of lease of assigned property.,1,,2024-12-16 08:25:46,
6460,https://filetracker.mygov.bd/,2,2024-12-16 08:28:51,খতিয়ান প্রাপ্তির আবেদন।,,Application for receipt of khatian.,1,,2024-12-16 08:27:46,
6461,https://filetracker.mygov.bd/,2,2024-12-16 08:31:52,শিল্প/বানিজ্যিক প্রতিষ্ঠান/সমবায় সমিতির নামজারির ক্ষেত্রে পূর্ব অনুমতির আবেদন।,,Application for prior permission in case of nomination of Industries/Commercial Institutions/Co-operative Societies.,1,,2024-12-16 08:30:50,
6462,https://filetracker.mygov.bd/,2,2024-12-16 09:06:53,আদর্শগ্রাম/গুচ্ছগ্রাম/আবাসন/আশ্রয়ন প্রকল্পে ঘর প্রদানের আবেদন।,,Application for allotment of house in Adarshagram/Guchchagram/Housing/Shelter Scheme.,1,,2024-12-16 09:05:42,
6463,https://filetracker.mygov.bd/,2,2024-12-16 09:09:32,খাস জমি বন্দোবস্তের জন্য আবেদন।,,Application for settlement of Khas land.,1,,2024-12-16 09:07:51,
6464,https://filetracker.mygov.bd/,2,2024-12-16 09:11:43,"জমিদারী অধিগ্রহণ ও প্রজাস্বত্ব আইন, ১৯৫০ এর আলোকে রেকর্ড সংশোধনের আবেদন।",,"Application for rectification of record in light of Zamindari Acquisition and Tenancy Act, 1950.",1,,2024-12-16 09:10:40,
6465,https://filetracker.mygov.bd/,2,2024-12-16 09:14:13,দোকান/বাসা বরাদ্দের জন্য আবেদন।,,Application for allotment of shop/house.,1,,2024-12-16 09:13:18,
6466,https://filetracker.mygov.bd/,2,2024-12-16 09:16:25,উচ্ছেদ সংক্রান্ত আবেদন।,,Application for eviction.,1,,2024-12-16 09:15:20,
6467,https://filetracker.mygov.bd/,2,2024-12-16 09:18:27,হাট-বাজার বন্দোবস্তের আবেদন।,,Application for haat-bazar settlement.,1,,2024-12-16 09:17:19,
6468,https://filetracker.mygov.bd/,2,2024-12-16 09:20:32,জলমহাল বন্দোবস্তের আবেদন।,,Jalmahal settlement application.,1,,2024-12-16 09:19:22,
6469,https://filetracker.mygov.bd/,2,2024-12-16 09:23:00,বিবাহ সনদ/নিকাহ নামা প্রত্যয়ন,,Attestation of Marriage Certificate/Nikah Nama,1,,2024-12-16 09:21:48,
6470,https://filetracker.mygov.bd/,2,2024-12-16 09:25:02,জিপিএফ ঋণ (পরিকল্পনা বিভাগ),,GPF Loan (Planning Department),1,,2024-12-16 09:23:53,
6471,https://filetracker.mygov.bd/,2,2024-12-16 09:27:07,চিকিৎসা ছুটি মঞ্জুরের আবেদন,,Application for grant of medical leave,1,,2024-12-16 09:26:03,
6472,https://filetracker.mygov.bd/,2,2024-12-16 09:29:09,নৈমিত্তিক ছুটির জন্য আবেদন,,Application for casual leave,1,,2024-12-16 09:28:09,
6473,https://filetracker.mygov.bd/,2,2024-12-16 09:31:29,পাসপোর্টের অনাপত্তির জন্য আবেদন,,Application for No Objection of Passport,1,,2024-12-16 09:30:15,
6474,https://filetracker.mygov.bd/,2,2024-12-16 09:33:45,ভূ-সম্পত্তি জবর দখল সংক্রান্ত আবেদন।,,Application regarding forcible possession of land.,1,,2024-12-16 09:32:23,
6475,https://filetracker.mygov.bd/,2,2024-12-16 09:35:33,ওয়াক্ফ/দেবোত্তর/লোকনাথ আশ্রম/মন্দির সংক্রান্ত আবেদন।,,Application regarding Waqf/Debottar/Loknath Ashram/Temple.,1,,2024-12-16 09:34:36,
6476,https://filetracker.mygov.bd/,2,2024-12-16 09:37:46,তথ্য অধিকার আইনে তথ্য প্রদান সংক্রান্ত আবেদন।,,Application relating to provision of information under the Right to Information Act.,1,,2024-12-16 09:36:25,
6477,https://filetracker.mygov.bd/,2,2024-12-16 09:40:03,নামজারি ও ভূমি উন্নয়ন কর সংক্রান্ত আবেদন।,,Namjari and land development tax applications.,1,,2024-12-16 09:38:59,
6478,https://filetracker.mygov.bd/,2,2024-12-16 09:41:58,কর্মকর্তা-কর্মচারীদের ই-পাসপোর্টের অনাপত্তি সনদের আবেদন।,,Application for no-objection certificate of e-passport of officers and employees.,1,,2024-12-16 09:40:56,
6479,https://filetracker.mygov.bd/,1,2024-12-16 09:43:56,কর্মকর্তা-কর্মচারীদের শ্রান্তি বিনোদনের আবেদন।,,Application for relaxation of officials and employees.,1,,2024-12-16 09:42:57,
6480,https://filetracker.mygov.bd/,2,2024-12-16 09:45:54,কর্মকর্তা-কর্মচারীদের মাতৃত্বকালীন ছুটির আবেদন।,,Application for maternity leave of officers and employees.,1,,2024-12-16 09:44:54,
6481,https://filetracker.mygov.bd/,2,2024-12-16 09:47:49,কর্মকর্তা-কর্মচারীদের বহিঃবাংলাদেশ অর্জিত ছুটির আবেদন।,,Application for leave earned by employees outside Bangladesh.,1,,2024-12-16 09:46:49,
6482,https://filetracker.mygov.bd/,2,2024-12-16 09:49:44,কর্মকর্তা-কর্মচারীদের সাধারণ ভবিষ্যৎ তহবিল হতে অগ্রিম উত্তোলনের আবেদন।,,Application for advance withdrawal from general future fund of officers and employees.,1,,2024-12-16 09:48:39,
6483,https://filetracker.mygov.bd/,2,2024-12-16 09:51:39,"কর্মকর্তা-কর্মচারীদের অবসর, অবসর উত্তর ছুটি (পিএলআর) ও ল্যামগ্র্যান্ডের আবেদন।",,"Retirement, Retirement Leave (PLR) and Lamgrand applications of officers and employees.",1,,2024-12-16 09:50:35,
6484,https://filetracker.mygov.bd/,2,2024-12-16 09:53:46,কর্মকর্তা-কর্মচারীদের আনুতোষিক ও মাসিক পেনশন ভাতা প্রাপ্তির আবেদন।,,Application for receipt of monthly pension allowance of officers and employees.,1,,2024-12-16 09:52:43,
6485,https://filetracker.mygov.bd/,2,2024-12-16 09:56:08,অর্পিত সম্পত্তি লিজ প্রদানের আবেদন।,,Application for lease of assigned property.,1,,2024-12-16 09:55:01,
6486,https://filetracker.mygov.bd/,2,2024-12-16 09:58:10,অর্পিত সম্পত্তি ওয়ারিশানমূলে নাম পরিবর্তন/লিজ প্রদানের আবেদন।,,Application for change of name/grant of lease on inherited property.,1,,2024-12-16 09:57:12,
6487,https://filetracker.mygov.bd/,2,2024-12-16 10:00:21,অর্পিত সম্পত্তি হস্তান্তরমূলে নাম পরিবর্তন/লিজ প্রদানের আবেদন।,,Application for change of name/grant of lease on transfer of vested property.,1,,2024-12-16 09:59:03,
6488,https://filetracker.mygov.bd/,2,2024-12-16 10:02:16,অর্পিত সম্পত্তি মেরামত/সংস্কারের অনুমতির আবেদন।,,Application for permission to repair/renovate assigned property.,1,,2024-12-16 10:01:17,
6489,https://filetracker.mygov.bd/,2,2024-12-16 10:04:05,অর্পিত সম্পত্তিতে গ্যাস/বিদ্যুৎ/পানি/পয়ঃসংযোগের অনুমতি সংক্রান্ত আবেদন।,,Application regarding permission for Gas/Electricity/Water/Sewage connection to vested property.,1,,2024-12-16 10:03:11,
6490,https://filetracker.mygov.bd/,2,2024-12-17 08:05:54,বিজ্ঞ আদালতের রায় ও ডিক্রির আলোকে অর্পিত সম্পত্তি অবমুক্তির আবেদন।,,Application for release of vested property in light of the judgment and decree of the learned Court.,1,,2024-12-16 10:05:00,
6491,,2,,বহিঃবাংলাদেশ তীর্থযাত্রার জন্য আবেদন,,Application for pilgrimage outside Bangladesh,0,,,
6492,,2,2024-12-18 05:17:26,অভ্যন্তরীণ তীর্থযাত্রার আবেদন ফরম,,Domestic Pilgrimage Application Form,0,,,
6493,https://filetracker.mygov.bd/,2,2024-12-18 17:07:02,দাপ্তরিক চিঠি (স্থানীয় সরকার শাখা),,Official Letter (Local Government Branch),1,,2024-12-18 08:23:50,
6494,https://filetracker.mygov.bd/,2,2024-12-18 17:07:05,ব্যক্তিগত আবেদন।,,Personal application.,1,,2024-12-18 17:04:44,
6495,https://filetracker.mygov.bd/,3,2025-04-15 06:39:29,রিট/ কনটেম্পট এর আদেশ/ রায় সংক্রান্ত।,,Regarding writ/contempt order/judgment.,1,,2024-12-19 07:27:57,
6496,www.filetracker.mygov.bd,2,2024-12-30 07:34:00,ব্যক্তিগত আবেদন (অর্পিত সম্পত্তি),,Personal application (assigned property),1,,2024-12-23 07:52:11,
6497,http://www.filetracker.mygov.bd,2,2025-01-01 07:05:16,বিবিধ আবেদন (অর্পিত সম্পত্তি শাখা),,Miscellaneous Applications (Vested Property Branch),1,,2024-12-23 09:24:00,
6498,http://www.filetracker.mygov.bd,2,2024-12-30 06:49:15,বিবিধ আবেদন (আইসিটি শাখা),,Miscellaneous Applications (ICT Branch),1,,2024-12-23 09:25:16,
6499,http://www.filetracker.mygov.bd,1,2024-12-30 06:59:55,বিবিধ আবেদন (আগ্নেয়াস্ত্র শাখা),,Miscellaneous Applications (Firearms Branch),1,,2024-12-23 09:26:18,
6500,www.filetracker.mygov.bd,2,2024-12-30 07:35:06,ব্যক্তিগত আবেদন (আইসিটি শাখা),,Personal application (assigned property),1,,2024-12-23 09:26:21,
6501,http://www.filetracker.mygov.bd,1,2024-12-30 07:04:24,বিবিধ আবেদন (এনজিও শাখা),,Miscellaneous Applications (NGO Branch),1,,2024-12-23 09:26:25,
6502,www.filetracker.mygov.bd,2,2024-12-30 07:38:13,ব্যক্তিগত আবেদন (আগ্নেয়াস্ত্র শাখা),,Personal application (assigned property),1,,2024-12-23 09:28:18,
6503,http://www.filetracker.mygov.bd,2,2024-12-30 07:08:08,বিবিধ আবেদন (জুডিশিয়াল মুন্সিখানা শাখা),,Miscellaneous Applications (Judicial Munshikhana Branch),1,,2024-12-23 09:30:42,
6504,www.filetracker.mygov.bd,2,2024-12-30 07:39:26,ব্যক্তিগত আবেদন (এনজিও শাখা),,Personal Application (NGO Branch),1,,2024-12-23 09:31:50,
6505,http://www.filetracker.mygov.bd,2,2024-12-30 07:09:41,বিবিধ আবেদন (জেনারেল সার্টিফিকেট শাখা),,Miscellaneous Applications (General Certificate Branch),1,,2024-12-23 09:31:51,
6506,http://www.filetracker.mygov.bd,2,2024-12-30 07:11:33,বিবিধ আবেদন (ট্রেজারী শাখা),,Miscellaneous Applications (Treasury Branch),1,,2024-12-23 09:32:37,
6507,http://www.filetracker.mygov.bd,2,2024-12-30 07:13:02,বিবিধ আবেদন (তথ্য ও অভিযোগ শাখা),,Miscellaneous Applications (Information and Complaints Branch),1,,2024-12-23 09:33:54,
6508,http://www.filetracker.mygov.bd,2,2024-12-30 07:15:05,বিবিধ আবেদন (ত্রাণ ও পূর্নবাসন শাখা),,Miscellaneous Applications (Relief and Rehabilitation Branch),1,,2024-12-23 09:34:52,
6509,www.filetracker.mygov.bd,2,2024-12-30 07:40:21,ব্যক্তিগত আবেদন (জুডিশিয়াল মুন্সিখানা),,Personal application (Judicial Office),1,,2024-12-23 09:35:31,
6510,http://www.filetracker.mygov.bd,2,2024-12-30 07:16:37,বিবিধ আবেদন (দলিল অবমূল্যায়ন শাখা),,Miscellaneous Applications (Document Depreciation Branch),1,,2024-12-23 09:35:32,
